,game_id,status,rating,rating_count,tags,ave_session_time,platforms
204,537118,In development,4.9,8.0,"Exploration, Fantasy, Medieval, Open World, Roguelike, Roguelite, Story Rich, Text based, Turn-based",About an hour,"Windows, macOS, Linux, Android"
205,898699,Prototype,4.8,957.0,"Fast-Paced, GameMaker, Pixel Art, self, Space, Speedrun",About a half-hour,"HTML5, Windows"
206,2564417,Released,4.9,8.0,"16-bit, 2D, Level Editor, Pixel Art, Retro, Side Scroller, Singleplayer",A few minutes,HTML5
207,2836939,Released,5.0,9.0,"journaling, Solo RPG, Tabletop role-playing game, writing",Days or more,"Windows, Linux"
208,2456997,Released,4.9,85.0,"Amare, Dark, Horror, josei, Monsters, Psychological Horror, Romance, Voice Acting, yandere",About an hour,"Windows, macOS"
209,1725982,Released,4.8,79.0,"Cute, Fantasy, Horror, Monsters, Otome, Romance, Spooky, Vampire",,"Windows, macOS, Linux"
210,2027795,In development,4.8,13.0,"2D, MMORPG, Pixel Art",About a half-hour,"HTML5, Windows, Linux, Android"
211,1775868,Released,5.0,54.0,"Cute, Difficult, Exploration, Female Protagonist, Funny, LGBT, lime, Romance, sylvie",About a half-hour,"Windows, macOS, Linux"
212,75486,Released,4.4,272.0,"Anime, Cute, Dating Sim, Female Protagonist, Life Simulation, Management, Multiple Endings, Otome, Romance",About an hour,"Windows, macOS, Linux"
213,806329,In development,4.8,159.0,"2D, Comedy, Fangame, Feel Good, helltaker, Narrative, relationship, Slice Of Life, Story Rich, TyranoBuilder",About an hour,"Windows, macOS, Linux"
214,693450,Released,4.6,384.0,"2D, Casual, Cute, Game Maker's Toolkit Jam, Minimalist, Short",A few minutes,"HTML5, Windows"
215,1939497,In development,4.8,83.0,"3D Platformer, Creative, Fangame, Level Editor, Low-poly, PSX (PlayStation), Retro, Singleplayer, Unity",A few seconds,"Windows, Android"
216,2217419,Released,4.8,162.0,"Amare, asexual, Boys' Love, Dating Sim, Fantasy, josei, LGBT, Otome, Romance",A few minutes,"Windows, macOS, Linux, Android"
217,871394,Released,4.8,33.0,"2D, Difficult, GameMaker, iwbtg, masocore, needle-game, precision-platformer, remaster, Side Scroller, Singleplayer",,Windows
218,1928025,In development,4.6,96.0,"Dark, Horror, Psychological Horror, Romance, yandere",,
219,2290683,Released,4.4,335.0,"3D, Atmospheric, First-Person, Horror, Indie, Pixel Art, PSX (PlayStation), Survival Horror",A few minutes,Windows
220,2636484,In development,4.9,124.0,"2D, Casual, Dating Sim, enemies-to-lovers, First-Person, LGBT, Romance, Singleplayer, Slice Of Life",,HTML5
221,1741876,Released,4.5,60.0,"3D, 3D Platformer, Atmospheric, Dark, Ghosts, Horror, Retro, Third Person, upgrades",About an hour,"Windows, Linux"
222,624121,Released,4.7,492.0,"2D, Atmospheric, Casual, Cute, LGBT, Romance, Short, Singleplayer, Story Rich",,"Windows, macOS, Linux"
223,1942002,Released,4.6,144.0,"Anime, Atmospheric, Gay, Horror, LGBT, mv3d, Mystery, Retro, RPG Maker",,"HTML5, Windows"
224,309512,Released,4.1,82.0,"First-Person, Horror, Story Rich",About a half-hour,Windows
225,1415172,In development,4.7,199.0,"Horror, Psychological Horror, Romance, yandere",,
226,1367486,Released,5.0,8.0,"2D, Anime, Game Boy, gbstudio, Pixel Art, Retro, Short, Singleplayer",,HTML5
227,1230512,In development,4.4,19.0,"3D, Comedy, Fast-Paced, Horror, suspense",A few minutes,Windows
228,939581,Released,4.3,92.0,"Boys' Love, Cute, Fantasy, Gay, LGBT, Multiple Endings, Romance, Story Rich, Yaoi",,"HTML5, Windows, macOS, Linux, Android"
229,2911191,Released,4.7,102.0,Puzzle-Platformer,,HTML5
230,587312,Released,4.7,129.0,"2D, Abstract, Creative, Gravity, Mouse only, particles, Physics, Relaxing, Sandbox",A few minutes,HTML5
231,1979014,In development,4.9,97.0,"8-Bit, Game Boy, Game Boy ROM, gbstudio, halo, Retro, Short, Singleplayer, Top down shooter",,HTML5
232,1928335,Released,4.6,143.0,"Amare, Comedy, Dark Humor, Dating Sim, Horror, LGBT, Multiple Endings, Romance, satire, yandere",,"HTML5, Windows, macOS, Linux"
233,683814,Released,4.9,311.0,"Cute, kalimba, Music, Soundtoy",A few seconds,HTML5
234,152121,In development,4.8,183.0,Nonlinear,About an hour,"Windows, Linux"
235,585053,Released,4.8,784.0,"Board Game, Economy, Historical, Medieval",A few hours,HTML5
236,1120412,Prototype,4.5,32.0,"3D, Arcade, drift, Driving, rally, Singleplayer, Unreal Engine",,Windows
237,678343,Released,4.4,33.0,"Action-Adventure, gb-studio, zelda",,HTML5
238,1645984,Released,4.8,77.0,"2D, Gore, Pixel Art, Romance, RPG Maker, Violent",,Windows
239,921038,In development,4.9,84.0,"Casual, cat, Cats, Creative, Cute, desktop, pets, Pixel Art, Relaxing, Virtual Pet",,Windows
240,3191595,Released,5.0,93.0,"Amare, Character Customization, Comedy, Dating Sim, LGBT, Otome, Romance, yandere",A few hours,"Windows, macOS, Linux"
241,1016658,Released,4.7,521.0,"Aliens, Atmospheric, Ludum Dare, Ludum Dare 48, Monsters, Pixel Art, Retro, Short, Singleplayer",A few minutes,"HTML5, Windows, Linux"
242,98968,Released,4.7,84.0,"16-bit, 4-player, 8-Bit, Beat 'em up, deathmatch, Local multiplayer, pixel, Pixel Art",A few minutes,"Windows, macOS"
243,146084,Released,4.6,594.0,"8-Bit, four-quarters, Horror, Ludum Dare, Ludum Dare 38, Pixel Art, quest",,"HTML5, Windows"
244,3269874,Prototype,4.8,4.0,"Management, Meaningful Choices, Multiple Endings, Narrative, Pixel Art, Story Rich",About a half-hour,"HTML5, Windows, macOS, Linux, Android"
245,885372,Released,4.4,54.0,"Action-Adventure, Altgame, Creepy, Horror, Mystery, Siren Head, sirenhead",About an hour,Windows
246,1512145,In development,4.7,32.0,Playdate,,
247,593361,Released,4.9,150.0,"Anime, Casual, Lesbian, LGBT, Period Piece, Retro, Romance, Yuri",A few hours,"Windows, macOS, Linux"
248,332020,In development,4.7,89.0,"2D, Cult Classic, Fangame, GameMaker, Moddable, Pixel Art, Singleplayer",,Windows
249,2211144,In development,4.9,97.0,"Dark, Dating Sim, Female Protagonist, Horror, Mystery, Otome, Romance, Story Rich, Time Travel",,"Windows, macOS"
250,660,Released,4.5,193.0,"gangster, hiphop, rap, vlambeer, yung-venuz",,"Windows, macOS"
251,1812533,In development,4.8,567.0,"Character Customization, Fantasy, LGBT, Meaningful Choices, Romance, Story Rich, Text based, Twine",About an hour,HTML5
252,694877,Released,4.7,958.0,"artgame, Atmospheric, Board Game, Game Maker's Toolkit Jam, Hand-drawn, Horror, Narrative, Short, Singleplayer, Unity",,"HTML5, Windows"
253,2874874,Released,4.8,115.0,"2D, Casual, Fangame, GameMaker, Pixel Art, Singleplayer, Sprites, Virtual Pet",Days or more,"Windows, Android"
254,1025316,In development,4.8,209.0,"16-bit, 2D, Dogs, Game Boy Advance, gamepad, Homebrew, Metroidvania, Pixel Art, Sci-fi, Space",About a half-hour,"HTML5, Windows"
255,256386,In development,4.5,205.0,"Endless, Fantasy, Perma Death, Procedural Generation, Retro, Roguelike, Sandbox, Singleplayer, Text based",About an hour,"HTML5, Windows, macOS, Linux"
256,571125,Released,4.6,78.0,"Game Boy, gb-studio, gbstudio, Pixel Art",,"HTML5, Windows"
257,2363640,Released,4.8,25.0,"Creepy, Driving, First-Person, Horror, PSX (PlayStation), Psychological Horror, Singleplayer, Survival Horror",,"Windows, macOS"
258,3264559,Released,4.8,15.0,Pixel Art,,HTML5
259,745086,Released,4.6,135.0,"2D, Demake, PICO-8, Pixel Art, Retro",A few minutes,"HTML5, Windows, macOS, Linux"
260,3122607,Released,4.7,31.0,"2D, Atmospheric, Creepy, Furry, Horror, Indie, Narrative, Short, Side Scroller, storygame",,Windows
261,1973075,Released,4.9,18.0,"Casual, Fangame, genshin, genshin-impact, Otome, Romance, xiao",A few hours,"Windows, macOS, Linux, Android"
262,31308,Released,4.7,96.0,"Endless, Experimental, Exploration, Math, non-eucledian, Procedural Generation, Roguelike, stepping-game, traditional-roguelike",About a half-hour,"Windows, macOS, Android"
263,20790,Released,4.6,415.0,"Story Rich, Text based, Twine",,HTML5
264,20790,Released,4.6,415.0,"Story Rich, Text based, Twine",,HTML5
265,1565367,Prototype,3.7,9.0,"3D, Horror, Psychological Horror, Survival Horror",,Windows
266,431606,Released,4.8,42.0,"Ciphers, codes",A few seconds,"Windows, macOS, Linux"
267,95679,Released,4.8,141.0,"2D, Dark Humor, Difficult, Dystopian, jumping, Pixel Art, Post-apocalyptic, RPG Maker, Short, weird",A few hours,
268,76194,Released,4.6,376.0,"2D, 8-Bit, chiptune, Female Protagonist, LGBT, Multiple Endings, Pixel Art, RPG Maker, Story Rich",About a half-hour,Windows
269,349841,Released,4.7,353.0,"2D, Cats, Comedy, Dating Sim, Gay, LGBT, Pixel Art, Romance, Singleplayer, Transgender",About an hour,"HTML5, Windows, macOS, Linux"
270,645092,In development,4.8,148.0,"2D, Dating Sim, Fangame, Multiple Endings, Ren'Py, Romance, rwby, Singleplayer, Story Rich",About an hour,"HTML5, Windows, macOS, Linux, Android"
271,3094810,In development,4.7,18.0,"Atmospheric, Game Boy, gameboycolor, Horror, insects, Retro, Space, Story Rich",,"HTML5, Windows, macOS, Linux, Android"
272,81573,Released,4.7,593.0,"Gore, liar-liar",,"Windows, macOS, Linux"
273,2167584,In development,4.5,114.0,"Anime, Creepy, Dark, Dating Sim, Horror, Ren'Py, Romance, yandere",,"Windows, macOS"
274,147395,Released,4.7,970.0,"2D, Arcade, Comedy, Cute, Dating Sim, LGBT, Romance, Story Rich",About an hour,"Windows, macOS, Linux"
275,818775,Released,4.7,180.0,"Abstract, artgame, blood, Experimental, Exploration, First-Person, Lo-fi, Surreal",About a half-hour,"Windows, macOS"
276,89306,Released,4.8,156.0,"Action-Adventure, Comedy, commercial, Fantasy, Otome, Romance",,"Windows, macOS, Linux"
277,569216,Released,4.8,127.0,"2D, chat-noir, Cute, Dating Sim, miraculous-ladybug, Otome, Romance, valentines-day",A few minutes,"Windows, macOS, Linux"
278,864082,Released,4.7,146.0,"3D Platformer, Atmospheric, Horror, Low-poly, n64",,Windows
279,1599607,Released,4.7,175.0,"Anime, Cute, Dating Sim, Female Protagonist, LGBT, Otome, Romance, Yaoi",A few hours,"Windows, macOS, Linux, Android"
280,425350,Released,4.5,249.0,"3D, 3D Platformer, Fangame, Fast-Paced, Multiplayer, Physics, Remake, sonic",About a half-hour,"HTML5, Windows, macOS, Linux"
281,3005065,In development,4.9,7.0,"Doom, First-Person",A few seconds,Windows
282,93366,Released,4.7,167.0,"Fairy Tale, Fantasy, Female Protagonist, Gay, Horror, Lesbian, LGBT, Romance, Story Rich, Yuri",About a half-hour,"HTML5, Windows, macOS, Linux"
283,24492,Released,4.5,529.0,"Dating Sim, incubus, michaela-laws, Otome, seduce-me, seraphime-entertainment, vn",,"Windows, macOS, Linux"
284,1466852,Released,4.6,440.0,"2D, Bullet Hell, Clicker, Endless, Ludum Dare 50, Pixel Art, Retro, Roguelike, Roguelite, Singleplayer",,"HTML5, Windows"
285,762748,Released,4.8,62.0,"Female Protagonist, Isometric, melkhior, Pixel Art, Retro, Singleplayer, ZX Spectrum",,"Windows, macOS, Linux"
286,907011,Released,4.9,50.0,"Co-op, Exploration, Multiplayer, Procedural Generation, Top-Down",A few minutes,Windows
287,2500042,In development,4.8,162.0,"Fantasy, LGBT, Mystery, Narrative, Romance, Story Rich, supernatural, Twine",About a half-hour,"HTML5, Windows"
288,1154240,Released,4.4,86.0,"Comedy, Dark, Dark Fantasy, Female Protagonist, Multiple Endings, Narrative, Otome, Romance, Story Rich",A few hours,"Windows, macOS, Linux, Android"
289,37095,Released,4.6,104.0,"3D, Abstract, Atmospheric, Experimental, Exploration, Horror, Open World, Pixel Art, Singleplayer, Surreal",About a half-hour,Windows
290,45920,In development,4.7,82.0,"2D, 90s, Arcade, Co-op, Local multiplayer, Minimalist, Multiplayer, party, Retro",A few minutes,"Windows, macOS, Linux"
291,1368129,Released,4.8,79.0,"caverns, caves, Frogs, goblets, meat",,"Windows, macOS, Linux"
292,398292,In development,4.4,655.0,"Dating Sim, Fantasy, LGBT, LGBTQIA, Medieval, Mystery, Romance",,"Windows, macOS, Linux"
293,2438913,Released,4.9,33.0,"2D, 32-bit, Pixel Art, Retro, saturn, Singleplayer",,Windows
294,2164148,Released,4.8,127.0,"Furry, Gay, LGBT, LGBTQIA, Male protagonist, Romance, storygame, Story Rich",,"Windows, macOS, Linux, Android"
295,2235781,Released,4.7,984.0,"Dungeon Crawler, Roguelike, Roguelite, Strategy RPG, Turn-based, Turn-based Strategy",,"HTML5, Windows"
296,1195065,In development,4.7,18.0,"16-bit, 2D, Anime, Fantasy, Manga, Pixel Art, RPG Maker, Sprites, Top-Down",,"HTML5, Windows, macOS, Linux, Android"
297,756960,Released,4.5,422.0,"Clicker, Idle, Incremental, upgrades",A few minutes,HTML5
298,3244929,In development,4.8,9.0,"Creepy, Dark, Dating Sim, Gore, Horror, Monsters, Multiple Endings, Romance",,"Windows, macOS, Linux"
299,2991287,Released,4.8,177.0,"astronauts, Horror, Indie, monstrousdesires, Romance, Sci-fi, Short, Thriller, yandere",,"Windows, macOS, Linux"
300,22755,Released,4.7,97.0,"Archery, competitive, Co-op, Local Co-Op, Local multiplayer, Multiplayer, Pixel Art, Versus, xna",A few minutes,"Windows, macOS, Linux"
301,3264957,Released,5.0,1.0,"3D, Atmospheric, Creepy, Fangame, Horror, PSX (PlayStation), Psychological Horror, Retro, Survival Horror",About a half-hour,Windows
302,568051,Released,4.5,404.0,"Creepy, Horror, meta, Parody",About a half-hour,"HTML5, Windows, macOS, Linux, Android"
303,676118,Released,4.8,189.0,"Animals, Dogs, Furry, Gore, Horror, LGBT, lgbtq, LGBTQIA, Ren'Py, Violent",,"Windows, macOS, Linux, Android"
304,2435983,Released,4.7,24.0,"Baldi's Basics, Fangame, five-nights-at-baldis, five-nights-at-baldis-redone, fnab, fnab-redone, Five Nights at Freddy's, Horror, Survival Horror",About a half-hour,"HTML5, Windows, Android"
305,1232552,In development,4.8,276.0,"Cyberpunk, Horror, Romance, Sci-fi, Thriller",A few hours,HTML5
306,503101,Released,3.9,96.0,"3D, Experimental, First-Person, Horror, horror-games, indie-horror, Mystery, Psychological Horror, Singleplayer, Story Rich",,Windows
307,844056,Released,4.5,58.0,"3D, Action-Adventure, Open World, Pixel Art, Singleplayer",,Windows
308,1598330,In development,4.6,30.0,"Demake, Doom, First-Person, halo, Sci-fi",,Windows
309,148167,Released,4.2,23.0,"3D, 64-bit, Female Protagonist, Lo-fi, Low-poly, Retro, Sci-fi, Singleplayer, Space, Third-Person Shooter",A few minutes,Windows
310,60473,Released,4.7,168.0,"drone, Flight, fpv, miniquad, multicopter, multirotor, quadcopter, quadrocopter, rc, simulator",,"Windows, macOS, Linux"
311,770777,In development,4.3,12.0,"3D, Co-op, Exploration, fear-channel, First-Person, Horror, Multiplayer, parsec, Unity",A few minutes,Windows
312,2556363,In development,4.4,54.0,"Bara, Furry, growth, mm, muscle, weight-gain",,"Windows, macOS, Linux"
313,2129934,Prototype,4.6,49.0,"Action-Adventure, Boss battle, Dark Fantasy, Exploration, Low-poly, PSX (PlayStation), Retro, Short, Souls-like",About a half-hour,"Windows, macOS"
314,1317078,In development,4.7,253.0,"cyoa, Dark Fantasy, Fantasy, Magic, Meaningful Choices, Mystery, Romance, Story Rich, Text based",A few hours,HTML5
315,2404504,Released,4.8,6.0,"2D, Idle, Incremental, Indie, Pixel Art, Playdate, Retro, Short, Singleplayer",About a half-hour,
316,2293807,Released,4.7,381.0,"2D, Atmospheric, Comedy, Horror, LGBT, Ludum Dare, Ludum Dare 54, Short, Singleplayer",About a half-hour,"Windows, macOS, Linux"
317,294335,Released,4.6,456.0,"8-Bit, Anime, Casual, Cute, PICO-8, Pixel Art, Retro, Short, Singleplayer",A few minutes,HTML5
318,890630,Released,4.6,64.0,"Game Boy, Game Boy ROM, gbstudio, Horror, Retro",,HTML5
319,83945,Released,4.5,85.0,"2D, ascii, City Builder, god, Idle, Isometric, Ludum Dare 36, Minimalist, Retro, Text based",,"Windows, macOS, Linux"
320,3188622,Released,4.6,34.0,"2D, Short, Singleplayer",,HTML5
321,53265,In development,4.8,25.0,"2D, battle, collect, Cute, Pixel Art, pony, Strategy RPG, Top Down Adventure, Turn-Based Combat",A few minutes,"Windows, macOS, Linux"
322,51634,Released,4.8,110.0,"2D, Co-op, greek, labyrinth, Local Co-Op, maze, minotaur, Multiplayer, Puzzle-Platformer",A few hours,Windows
323,475008,In development,4.7,76.0,"2D, Beat 'em up, combos, GameMaker, Neon, Pixel Art, Singleplayer",About a half-hour,Windows
324,884831,In development,4.8,1514.0,"2D, Female Protagonist, Manga, Pixel Art, Short",,"HTML5, Windows"
325,1752950,Released,4.8,149.0,"2D, Creepy, Horror, Indie, Multiple Endings, Pixel Art, Retro, Singleplayer",A few hours,Windows
326,493946,Released,4.1,323.0,"Fantasy, JRPG, Ludum Dare 45, Pixel Art, Story Rich",A few minutes,"HTML5, Windows, macOS"
327,2741653,Released,4.5,117.0,"Creepy, Dark, Game Boy, Horror, Minimalist, Pixel Art, Short, Singleplayer, Surreal",,HTML5
328,1914567,Released,4.6,206.0,"1990s, 3D, Creepy, Dark, First-Person, glitch, Horror, old-school, Spooky, Unity",,Windows
329,1013672,Released,4.7,329.0,"2D, Dice, Ludum Dare 48, Pixel Art, Short",A few minutes,"HTML5, Windows, macOS, Linux"
330,2097705,Released,4.7,195.0,"Comedy, Cozy, Cute, Dating Sim, Female Protagonist, josei, Otome, Relaxing, Romance, Slice Of Life",,"Windows, macOS, Linux"
331,3212288,Released,4.4,12.0,"Horror, Short",,Windows
332,266707,On hold,4.7,101.0,"Abstract, Atmospheric, First-Person, Horror, Surreal, Survival Horror, Third-Person Shooter, Violent",,Windows
333,517892,Released,4.5,104.0,"2D, Detective, Game Boy, Mystery, Pixel Art, Retro",A few minutes,HTML5
334,1936656,Prototype,4.5,118.0,"Horror, Otome, RPG Maker, Short, Singleplayer, yandere",,Windows
335,652559,In development,4.6,12.0,"3D, Immersive, Oculus Quest, Physics, physics-melee, ragdoll, swordplay, Virtual Reality (VR), vr-physics",About a half-hour,Android
336,2289361,In development,4.9,21.0,"bl, Boys' Love, Gay, Horror, Romance, Yaoi",About an hour,"Windows, macOS, Android"
337,2652393,Released,4.9,158.0,"Amare, Character Customization, Fairy Tale, Fantasy, Otome, Romance",A few hours,"Windows, macOS"
338,8557,Released,4.2,78.0,"Abstract, FPS, Horror, Retro, Unity",,"Windows, macOS"
339,276184,Released,4.8,335.0,"depression, family, Female Protagonist, filipino, minimalistic, suicide, Text based",A few minutes,HTML5
340,570504,Released,4.5,42.0,"2D, Sandbox, Violent",A few seconds,Windows
341,186617,In development,4.8,136.0,"Arcade, Beat 'em up, brawler, Co-op, GameMaker, Local Co-Op, Local multiplayer, Multiplayer",A few minutes,Windows
342,1548077,Released,4.5,53.0,"2D, 8-Bit, analoguepocket, Game Boy, Game Boy ROM, gbstudio, Pixel Art, Retro, Short, Speedrun",,HTML5
343,3138765,Released,4.7,11.0,"Dogs, Furry, LGBT",,"Windows, Android"
344,1785154,On hold,4.5,57.0,"3D, Difficult, First-Person, FPS, Gore, Low-poly, madness, Short, Singleplayer, Unity",About a half-hour,"HTML5, Windows"
345,186617,In development,4.8,136.0,"Arcade, Beat 'em up, brawler, Co-op, GameMaker, Local Co-Op, Local multiplayer, Multiplayer",A few minutes,Windows
346,1548077,Released,4.5,53.0,"2D, 8-Bit, analoguepocket, Game Boy, Game Boy ROM, gbstudio, Pixel Art, Retro, Short, Speedrun",,HTML5
347,3138765,Released,4.7,11.0,"Dogs, Furry, LGBT",,"Windows, Android"
348,337859,Released,4.5,147.0,"8-Bit, Atmospheric, Controller, Creepy, Cute, Female Protagonist, Non violent, Pixel Art, Short",A few minutes,HTML5
