game_id,title,genre,author,text,link,status,rating,rating_count,tags,ave_session_time,platforms
62055,Beatdown Dungeon,Action,Phil Airdash,Fighting Game meets Dungeon Crawler,https://phil-airdash.itch.io/beatdown-dungeon,Released,4.4,50.0,"2D, Action RPG, Anime, Arcade, Beat 'em up, Dungeon Crawler, Hand-drawn, Local multiplayer, Singleplayer",About a half-hour,Windows
63589,windowframe,Platformer,Daniel Linssen,a game whose window you can manipulate,https://managore.itch.io/windowframe,Released,4.6,517.0,"16-bit, 2D, Boss battle, Difficult, Experimental, GameMaker, Ludum Dare 35, Pixel Art, Puzzle-Platformer, weird",,Windows
64478,The Norwood Suite,Adventure,Cosmo D,"Journey to a hillside hotel brimming with odd characters, old secrets and head-nodding music.",https://cosmoddd.itch.io/the-norwood-suite,Released,4.9,105.0,"david-lynch, Exploration, First-Person, immersive-sim, Surreal, Walking simulator",A few hours,"Windows, macOS, Linux"
64610,Arena Circus,Visual Novel,Harlevin,A disowned prince and a sickly human who got a second chance at life rebel against a corrupt monarchy.,https://harlevin.itch.io/arenacircus,In development,4.5,156.0,"Character Customization, Comedy, Fantasy, LGBT, Otome, Ren'Py, Romance",A few hours,"Windows, macOS, Linux"
65181,Up until the end,Visual Novel,LetiGame,"A visual novel about suspense, romance and friendship!",https://letigame.itch.io/up-until-the-end,Released,4.8,36.0,"2D, Anime, Dating Sim, Multiple Endings, otoge, Otome, Ren'Py, Romance",A few hours,"Windows, macOS, Linux, Android"
65346,Imaginary Friends,Puzzle,mannytsu,"""I wish I had a friend.""",https://mannytsu.itch.io/imaginary-friends,Released,4.6,196.0,"Atmospheric, Coming Of Age, Female Protagonist, Horror, Pixel Art, RPG Maker",About a half-hour,Windows
65552,Empires of the Undergrowth,Strategy,Slug Disco,"Empires of the Undergrowth is an ant colony management game, in a fast-paced real-time strategy style.",https://slugdisco.itch.io/empires-of-the-undergrowth,Released,4.9,17.0,"ants, dungeon-management, Real time strategy, Unreal Engine",A few seconds,"Windows, macOS, Linux"
65747,New Ver. Nusantara: Legend of The Winged Ones,Visual Novel,SweetChiel,A fantasy otome visual novel with a strong flavour of Indonesia culture & romance (GxB),https://sweetchiel.itch.io/new-nusantara-legend-of-the-winged-ones,Released,4.7,584.0,"Action-Adventure, Dating Sim, Fantasy, free, indonesia, nusantara, Otome, Romance, tribal, winged",,"Windows, macOS, Linux"
66078,LAB,Shooter,mutantleg,,https://mutantleg.itch.io/lab,Released,4.5,75.0,"First-Person, FPS, Gore, Monsters, Pixel Art, Retro, secrets, Short, Singleplayer",A few seconds,"Flash, Windows"
66716,Manifold Garden,Puzzle,William Chyr,Rediscover gravity and explore an Escher-esque world of impossible architecture.,https://williamchyr.itch.io/manifoldgarden,Released,4.9,50.0,"architecture, Colorful, escher, Experimental, Exploration, First-Person, Puzzle-Platformer, Relaxing, Singleplayer, Surreal",A few hours,Windows
66752,Cooldog Teaches Typing,Simulation,onefifth,hey. lets learm to type.,https://onefifth.itch.io/cooldog-teaches-typeing,Released,4.6,134.0,"cool-dog, cooldog, Funny, how-to-type, tpying, Tutorial, typeing, Typing",A few minutes,"HTML5, Windows, macOS"
69899,Trick & Treat - Visual Novel,Visual Novel,Eternal Night Studios,A mystery/romance story in halloween midnight,https://eternal-night-studios.itch.io/trick-and-treat,Released,4.4,51.0,"2D, Anime, Halloween, Multiple Endings, Mystery, novela-visual, Ren'Py, Romance, spanish",About an hour,"Windows, macOS, Linux, Android"
70162,Feather,Adventure,Samurai Punk,"Feather, A serene game about the joy of flight",https://samuraipunk.itch.io/feather,Released,4.6,146.0,"3D, Atmospheric, bird, Exploration, feather, Flight, Flying, Low-poly, Relaxing, Unity",About an hour,"Windows, macOS, Linux"
71054,Solitudo,Adventure,sad3d,a hikikomori simulator,https://sad3d.itch.io/solitude,Released,4.1,54.0,"3D, artgame, Experimental, First-Person, FPS, Low-poly, Physics, Queer, Singleplayer, Walking simulator",A few minutes,"Windows, macOS, Linux"
73554,Legion Saga Trilogy,Role Playing,Matt Glanville,🏰 The classic trilogy of army-building RPGs (originally released 2000-2003),https://crowbarska.itch.io/legion-saga,Released,4.7,11.0,"16-bit, 2D, JRPG, Pixel Art, RPG Maker",About an hour,Windows
73625,Picky Pop,Puzzle,Froach Club,Pick & Pop with the best of 'em,https://froachclub.itch.io/picky-pop,Released,4.6,28.0,"match, number, pop",A few minutes,"Windows, macOS"
74895,SKULL CHAINZ (PROTOTYPE),Action,Chaoclypse,SWING SKULL KILL SHIT,https://chaoclypse.itch.io/skullchainz,Released,4.4,49.0,"Arcade, Dark, Endless, Minimalist, one-hit-kill, Retro, Score Attack",,"HTML5, Windows"
75486,XOXO Droplets,Visual Novel,GBPatch,A massive free-to-play comedy dating sim!,https://gbpatch.itch.io/xoxo-droplets,Released,4.4,272.0,"Anime, Cute, Dating Sim, Female Protagonist, Life Simulation, Management, Multiple Endings, Otome, Romance",About an hour,"Windows, macOS, Linux"
76077,Kentucky Route Zero,Adventure,cardboardcomputer,Kentucky Route Zero is a magical realist adventure game about a secret highway in the caves beneath Kentucky.,https://cardboardcomputer.itch.io/kentucky-route-zero,In development,4.8,173.0,"caves, haunty-tonk, kentucky, Magical Realism",A few hours,"Windows, macOS, Linux"
76194,KAIMA,Role Playing,NomnomNami,the world is getting eaten up... will you survive?,https://nomnomnami.itch.io/kaima,Released,4.6,376.0,"2D, 8-Bit, chiptune, Female Protagonist, LGBT, Multiple Endings, Pixel Art, RPG Maker, Story Rich",About a half-hour,Windows
76251,MangoMan,Platformer,Joseph Gribbin,Action-Platformer about a man who is also a mango.,https://josephgribbin.itch.io/mangoman,Released,4.1,31.0,"2D, Action-Adventure, jumping, NES (Nintendo Entertainment System), Pixel Art, Retro, Robots, Side Scroller",About a half-hour,Windows
76416,ISLANDS: Non-Places,,Carlburton LLC,A surreal trip through the mundane,https://carlburton.itch.io/islands,In development,4.3,472.0,"3D, artgame, Atmospheric, Experimental, islands, liminal, Surreal",About an hour,"Windows, macOS, Linux"
77011,Footbrawl Playground,Sports,Der Kevin,Physics Playground to support the development of Footbrawl,https://der-kevin.itch.io/playground,In development,4.2,41.0,"Football, Physics, Sandbox, Soccer",A few seconds,"Windows, macOS"
77379,Freetime Event: Poolside Edition,Visual Novel,yndr4hope,a small sdr2 hinata x komaeda fangame,https://yndr4hope.itch.io/freetime-event-poolside-edition,Released,4.7,116.0,,,"Windows, macOS"
78257,Loot Rascals,Role Playing,Hollow Ponds,"A TALE OF FRIENDSHIP, LOSS AND REDEMPTION... IN OUTER SPACE!",https://hollowponds.itch.io/lootrascals,In development,4.5,102.0,,About an hour,Windows
79824,Pico Monsters,Adventure,spelltop,,https://spelltop.itch.io/pico-monsters,Released,4.5,38.0,"JRPG, PICO-8, poke",,HTML5
80001,This World Unknown,Visual Novel,ebi-hime,"Long fantasy otome VN about dating cute guys, plus monster girls.",https://ebihime.itch.io/this-world-unknown,Released,4.3,55.0,"Amare, Anime, Cute, Fantasy, Female Protagonist, Magic, Otome, otome-game, Romance, Slice Of Life",Days or more,"Windows, Linux"
80487,Clone Drone in the Danger Zone,Action,Doborog Games,Human! You are about to become a sword robot!,https://doborog.itch.io/clonedroneinthedangerzone,In development,4.8,271.0,"3D, Dark Humor, Dystopian, Mechs, Perma Death, Robots, Roguelike, Singleplayer, Third-Person Shooter, Voxel",About a half-hour,"Windows, macOS"
81143,Darkness (C64),Action,Psytronik Software,"Head into the deepest, darkest jungle to rescue your beloved Megan. Are you brave enough to enter the DARKNESS?",https://psytronik.itch.io/darkness,Released,4.5,13.0,"Action-Adventure, Commodore 64, jungle, Retro, ultimate",,
81573,Liar Liar 2,Visual Novel,tokimekiwaku,help a highschool girl avoid getting murdered,https://tokimekiwaku.itch.io/liar-liar-2,Released,4.7,593.0,"Gore, liar-liar",,"Windows, macOS, Linux"
82953,The House Abandon - Now part of 'Stories Untold'!,Adventure,jonNoCode,"A nostalgic horror adventure game, inside another horror game, inside a tv show, inside a game.",https://jonnocode.itch.io/the-house-abandon,Prototype,4.8,101.0,"1-bit, Horror, Ludum Dare 36, Retro, supernatural, Surreal, Text based",About a half-hour,
83145,Streets of Rogue,Role Playing,Madguy,A Roguelike/RPG/Stealth/Shooter/Brawler,https://madguy.itch.io/streets-of-rogue,Released,4.7,469.0,"Action-Adventure, Co-op, Local multiplayer, Multiplayer, Roguelike, Stealth, Top Down Adventure, Top down shooter, Twin Stick Shooter",About a half-hour,"Windows, macOS, Linux"
83210,|,Action,tak,▀▀▀▀ ▀▀▀ ▀▀▀▀▀▀▀▀▀ ▀▀ ▀▀▀▀▀▀▀ ▀ ▀ ▀▀ ▀▀▀▀▀,https://tak.itch.io/pipe,Prototype,4.7,70.0,"Ludum Dare 36, trashcore",A few minutes,"Windows, macOS"
83945,Pyramid Builder,Simulation,standardcombo,"Grow a civilization, Build a Pyramid",https://standardcombo.itch.io/pyramid-builder,Released,4.5,85.0,"2D, ascii, City Builder, god, Idle, Isometric, Ludum Dare 36, Minimalist, Retro, Text based",,"Windows, macOS, Linux"
84541,Blind Men,Visual Novel,Man-Eater Games,A boys' love visual novel about a supervillain and the spies that try to stop him.,https://maneatergames.itch.io/blind-men,Released,4.2,142.0,"Boys' Love, Comedy, Dating Sim, Gay, LGBT, Multiple Endings, Romance, spies, Yaoi",A few seconds,"Windows, macOS, Linux, Android"
86528,ULTRA ADHD,Shooter,DancingEngie,A Video Game About THINGS.,https://dancingengie.itch.io/adhd,Released,4.6,210.0,"Comedy, Creepy, Dark Humor, First-Person, FPS, Horror, Singleplayer, Story Rich",About a half-hour,"Windows, macOS, Linux"
86573,The Away Team,Interactive Fiction,Underflow Studios,"In this interactive sci-fi adventure novel, you are the AI pilot of Earth's last interstellar ship.",https://underflow-studios.itch.io/the-away-team,Released,4.3,37.0,"Management, Meaningful Choices, Pixel Art, Procedural Generation, Roadtrip, Sci-fi, Story Rich, Text based",A few hours,"Windows, macOS, Linux"
86573,The Away Team,Interactive Fiction,Underflow Studios,"In this interactive sci-fi adventure novel, you are the AI pilot of Earth's last interstellar ship.",https://underflow-studios.itch.io/the-away-team,Released,4.3,37.0,"Management, Meaningful Choices, Pixel Art, Procedural Generation, Roadtrip, Sci-fi, Story Rich, Text based",A few hours,"Windows, macOS, Linux"
86573,The Away Team,Interactive Fiction,Underflow Studios,"In this interactive sci-fi adventure novel, you are the AI pilot of Earth's last interstellar ship.",https://underflow-studios.itch.io/the-away-team,Released,4.3,37.0,"Management, Meaningful Choices, Pixel Art, Procedural Generation, Roadtrip, Sci-fi, Story Rich, Text based",A few hours,"Windows, macOS, Linux"
86573,The Away Team,Interactive Fiction,Underflow Studios,"In this interactive sci-fi adventure novel, you are the AI pilot of Earth's last interstellar ship.",https://underflow-studios.itch.io/the-away-team,Released,4.3,37.0,"Management, Meaningful Choices, Pixel Art, Procedural Generation, Roadtrip, Sci-fi, Story Rich, Text based",A few hours,"Windows, macOS, Linux"
88623,Halloween Otome,Visual Novel,Synokoria,You are cordially invited to the Annual Valdemar Halloween Extravaganza. Two weeks of luxury await you.,https://synokoria.itch.io/halloween-otome,Released,4.7,410.0,"Comedy, Female Protagonist, Halloween, minigames, Otome, Romance",A few hours,"Windows, macOS, Linux"
88699,Prom Dreams: A High School Love Story,Adventure,QZ Productions,"Take your dreams by the hand for an unforgettable night of magic, romance... and terror.",https://qz-productions.itch.io/prom-dreams-a-high-school-love-story,Released,4.8,19.0,"Dark, Dating Sim, Horror, Multiple Endings, Mystery, Romance, RPG Maker, Violent",A few hours,Windows
89306,Nusantara: Bermuda Triangle,Visual Novel,SweetChiel,"A fantasy adventure, mystery, drama & romance otome visual novel (GxB) with strong Indonesian flavour. (Not a sequel!)",https://sweetchiel.itch.io/nusantara-bermuda-triangle,Released,4.8,156.0,"Action-Adventure, Comedy, commercial, Fantasy, Otome, Romance",,"Windows, macOS, Linux"
89332,Gunmetal Arcadia Zero,Action,J. Kyle Pittman,"Unrest brews in the city of Arcadia, and a monstrous enemy approaches.",https://piratehearts.itch.io/gunmetal-arcadia-zero,Released,4.1,54.0,"2D, 8-Bit, Action-Adventure, Action RPG, Fantasy, NES (Nintendo Entertainment System), Pixel Art, Retro, Singleplayer, Steampunk",A few hours,"Windows, macOS, Linux"
90146,Slugcaster,Shooter,Supernaught,EAT LEAD! Slug 'em up!,https://supernaught.itch.io/slugcaster,Released,4.7,45.0,"2D, Arcade, Game Boy, GBJam, LÖVE, Pixel Art",A few minutes,"Windows, macOS"
90384,Shuriken,Platformer,rxi,An action platformer made during GBJAM 5,https://rxi.itch.io/shuriken,Released,4.5,103.0,"8-Bit, Pixel Art, Retro",,"Windows, macOS"
90436,You're In Space And Everyone Wants You Dead,Action,adamgryu,Jump through gravity fields to escape monsters and get the highscore!,https://adamgryu.itch.io/youre-in-space,Prototype,4.6,105.0,"3D Platformer, 8-Bit, First-Person, GBJam, Gravity, Retro",,"Windows, macOS, Linux"
91655,The Catacombs of Solaris Revisited,,Ian MacLarty,,https://ianmaclarty.itch.io/catacombs-of-solaris,Released,4.7,194.0,"3D, artgame, Controller, First-Person, mind-bending",About a half-hour,Windows
91670,Rusty Lake: Roots,Adventure,Rusty Lake,Rusty Lake: Roots is the second premium point-and-click adventure by Rusty Lake,https://rustylake.itch.io/rusty-lake-roots,Released,4.7,89.0,"Horror, Point & Click, room-escape",,"Windows, macOS"
91866,God Save The Queen,Action,lofi cacti,Deceive your friends with your slick spy moves.,https://loficacti.itch.io/god-save-the-queen,Released,4.5,57.0,"Comedy, Co-op, Local Co-Op, Local multiplayer, Multiplayer, Stealth",A few seconds,Windows
92002,First Kiss at a Spooky Soiree,Visual Novel,NomnomNami,a light halloween-themed romance story,https://nomnomnami.itch.io/first-kiss-at-a-spooky-soiree,Released,4.7,972.0,"Anime, Cute, Fantasy, Halloween, LGBT, Multiple Endings, Ren'Py, Romance, Spooky",About a half-hour,"HTML5, Windows, macOS, Linux"
92655,Elsinore,Adventure,Golden Glitch Studios,A Time-Looping Shakespearean Adventure,https://goldenglitch.itch.io/elsinore,Released,4.8,40.0,"Female Protagonist, Meaningful Choices, Narrative, Point & Click, Singleplayer, Story Rich",About a half-hour,"Windows, macOS, Linux"
93366,Without a Voice,Visual Novel,L³,a dark fantasy yuri visual novel,https://l3.itch.io/wav,Released,4.7,167.0,"Fairy Tale, Fantasy, Female Protagonist, Gay, Horror, Lesbian, LGBT, Romance, Story Rich, Yuri",About a half-hour,"HTML5, Windows, macOS, Linux"
93957,Cozy,Puzzle,Gray,Why not stay inside?,https://aquiluslupus.itch.io/cozy,Released,4.4,180.0,"2D, Atmospheric, chilling, Halloween, Horror, Pixel Art, Point & Click, Singleplayer, snow, winter",A few minutes,"Windows, macOS, Linux"
94968,Don't Bite Me Bro!,Adventure,MUIFWEGO,"1-4 Player Co-op open-world zombie apocalypse game. Explore, Build, Upgrade, and Defend from constant waves of Zombies.",https://muifwego.itch.io/dont-bite-me-bro,Released,4.4,207.0,"Action-Adventure, Co-op, Multiplayer, Open World, Roguelike, Top-Down, Tower Defense, Twin Stick Shooter, Zombies",A few minutes,"Windows, macOS, Linux"
95189,WORLD OF HORROR,Role Playing,panstasz,1bit adventure game of cosmic horror inspired by the work of Junji Ito,https://panstasz.itch.io/world-of-horror,In development,4.8,608.0,"1-bit, Exploration, Horror, Mystery, mythology, Retro, suspense, Text based, Turn-based, weird",About a half-hour,"Windows, macOS"
95679,LISA the Hopeful,Role Playing,Taco Salad,A fan game set in the LISA universe,https://taco-salad.itch.io/lisa-the-hopeful,Released,4.8,141.0,"2D, Dark Humor, Difficult, Dystopian, jumping, Pixel Art, Post-apocalyptic, RPG Maker, Short, weird",A few hours,
96729,The Pedestrian (Demo),Platformer,Skookum Arts,"Enjoy this textless journey, where all ideas are shared in icons and your powers of observation will be put to the test.",https://the-pedestrian.itch.io/the-pedestrian,In development,4.7,142.0,"Puzzle-Platformer, Side Scroller, Singleplayer",,"Windows, macOS, Linux"
97247,Yedoma Globula,Adventure,Bananaft,3D fractals exploration game,https://bananaft.itch.io/yedomaglobula,In development,4.7,119.0,"3D, Atmospheric, Dark, demo, Experimental, Exploration, fractal, raymarching",About an hour,"Windows, Linux"
98968,★FROG SMASHERS★,Platformer,raithza,Local Multiplayer Brawler about hitting frogs with baseball bats,https://raithza.itch.io/frogsmashers,Released,4.7,84.0,"16-bit, 4-player, 8-Bit, Beat 'em up, deathmatch, Local multiplayer, pixel, Pixel Art",A few minutes,"Windows, macOS"
101650,It's a Beautiful Day,,yllogique,"A self-care game ( /!\ quite loud music on autoplay, sorry!)",https://yllogique.itch.io/its-a-beautiful-day,Released,4.5,197.0,"2D, contemplative, Cute, Female Protagonist, Hand-drawn, Life Simulation, Minimalist, self-care-jam, Twine",A few minutes,HTML5
101897,Samurai Lantern,Platformer,AdventureBit,A game about a samurai collecting lanterns.,https://adventurebit.itch.io/samurailantern,Released,4.5,59.0,"8-Bit, Arcade, Controller, Difficult, Fast-Paced, Ninja, one-hit-kill, Pixel Art, Singleplayer",A few seconds,Windows
