,game_id,title,genre,author,text,link
198,83145,Streets of Rogue,Role Playing,Madguy,A Roguelike/RPG/Stealth/Shooter/Brawler,https://madguy.itch.io/streets-of-rogue
199,3000315,Holder of Place,Card Game,Zitta,Roguelike auto-battler,https://zittacheng.itch.io/holder-of-place
200,2872786,Fried chicken wings cause love fire,Visual Novel,Moka,Resurrected corpse ruined my perfect life!,https://mokamwww.itch.io/fried-chicken-wings
201,235552,stein.world,Role Playing,pg5-Studio,World first full-fledged real-time MMORPG for your browser,https://pg5-studio.itch.io/steinworld
202,426461,Peckin' Pixels,Simulation,Waving Walrus Games,Cute pixel-art chicken farm simulator.,https://wavingwalrus.itch.io/peckin-pixels
203,2126825,Monster Battlegrounds,Fighting,Weenter,Show your friends and enemies who owns the place in this beginner-friendly fighting game!,https://weentermakesgames.itch.io/monster-battlegrounds
204,537118,Upheaval,Interactive Fiction,Alex Leone,Text-based open world roguelike,https://leonegaming.itch.io/upheaval
205,898699,SELF,Platformer,dev_dwarf,self is lost without soul,https://dev-dwarf.itch.io/self
206,2564417,Super Mario Maker 4 Advance,Action,TomAndTheCats,"""Here we go! Super Mario!""",https://tomandthecats.itch.io/super-mario-maker-4-advance
207,2836939,PUM Companion: Solo RPG and Storytelling App,Role Playing,JeansenVaars,Play TTRPGs by yourself to tell amazing stories with Plot Unfolding Machine in its official App!,https://jeansenvaars.itch.io/pum-companion
208,2456997,Kanau,Visual Novel,Chattercap,Yandere origin story!,https://chattercap.itch.io/kanau
209,1725982,OhMyWitch!,Visual Novel,rice love coffee,Fall in love in Isekai!,https://rice-love-coffee.itch.io/ohmywitch
210,2027795,Noia Online [Alpha],Adventure,Splosions,Leave your mark on the world of Noia,https://splosions-studios.itch.io/noia-online
211,1775868,Sylvie Lime,Platformer,sylvie,I've become a green lime,https://sylvie.itch.io/sylvie-lime
212,75486,XOXO Droplets,Visual Novel,GBPatch,A massive free-to-play comedy dating sim!,https://gbpatch.itch.io/xoxo-droplets
213,806329,The Second Circle: A HellTaker Fan Game,Visual Novel,Team 133,A fangame about dating the girls of HellTaker,https://helldev103120.itch.io/the-second-circle
214,693450,Out of Ctrl,Puzzle,Miknugget,A Keyboard Puzzle Game,https://miknugget.itch.io/out-of-ctrl
215,1939497,Crash Bandicoot - Back In Time,Platformer,Gembit,N/A,https://gembit.itch.io/crash-back-in-time
216,2217419,Fling with a Tiefling,Visual Novel,HusbandoGoddess,Intertwine yourself with your devilishly handsome companion.,https://husbandogoddess.itch.io/fling-with-a-tiefling
217,871394,I Wanna Be The Guy Remastered,Platformer,Cherry Treehouse,That game that ruined Youtube LPs — Remastered!,https://cherry-treehouse.itch.io/iwbtgr
218,1928025,The Shades of Red,Visual Novel,Kuro,A yandere visual novel were you meet a painter with a dark secret.,https://kuroyurivn.itch.io/the-shades-of-red
219,2290683,boil Noodles at Night,Adventure,arydk,You can't sleep before eating noodles.. and decided to boil the noodles,https://rmarydk.itch.io/boil-noodles-at-night
220,2636484,Kurou Connect (DEMO),Visual Novel,nukes,a frenemies to lovers hating simulator,https://nyewks.itch.io/kurou-connect
221,1741876,Spiritrest,Adventure,Warkus,Short atmospheric adventure game,https://warrrkus.itch.io/spiritrest
222,624121,a new life.,Visual Novel,angela he,"When your loved one hurts you, what do you do? A classic love story about letting go.",https://zephyo.itch.io/a-new-life
223,1942002,Line 88,Visual Novel,Hatoge,A bus ride that overstays its welcome,https://hatoge.itch.io/line-88
224,309512,Schizophrenia Simulation,Simulation,ChoppyPine,"Horror, simulation",https://choppypine.itch.io/schizophrenia-simulation
225,1415172,Pocket Lover! (demo-ish),Visual Novel,Bingzi,Your virtual bf Nial,https://bingzi.itch.io/pocket-lover-14-demo
226,1367486,FarAfter,Adventure,suitNtie,Travel back to your childhood in this GameBoy ARPG. You still remember what that feels like right?,https://suitntie22.itch.io/far-after
227,1230512,Squid Game: The Game,Survival,shawcat,45.6 Billion Won is Child's Play,https://shawcat.itch.io/squid-game-the-game
228,939581,The Legend of Heavenly Mist [Full],Visual Novel,saitoki,A Boys Love Visual novel about the legend of a mountain.,https://saitoki.itch.io/the-legend-of-heavenly-mist
229,2911191,Little Slime Blows Up,Puzzle,Jimmy C,A game about a growing and shrinking slime that just wants to collect some stars. Won the GMTK Game Jam 2024!,https://jimmyc5.itch.io/little-sl
230,587312,DustSim,Simulation,Kodub,Simulate millions of independent particles in realtime with this physics sandbox.,https://kodub.itch.io/dustsim
231,1979014,Halo: Combat Devolved,Shooter,SofaSwordsman,A demake of the original Halo for Game Boy Color,https://sofaswordsman.itch.io/halo-combat-devolved
232,1928335,The Things You Do For Love,Visual Novel,miseri,stalk my crush or eliminate my rivals? what should i do?,https://miseri-accordion.itch.io/for-love
233,683814,Keylimba,Rhythm,dvdfu,Interactive keyboard kalimba!,https://dvdfu.itch.io/keylimba
234,152121,Heartbound,Role Playing,Pirate Software,"Heartbound is a non-traditional role-playing game about a boy, his dog, secrets, and sanity.",https://piratesoftware.itch.io/heartbound
235,585053,Waterworks!,Card Game,scriptwelder,Can you help provide the medieval town of Grudziądz with water?,https://scriptwelder.itch.io/waterworks
236,1120412,Unreal Racing,Racing,Kronbits,Semi Arcade racing. Made with Unreal.,https://kronbits.itch.io/unreal-racing
237,678343,Zelda's Adventure,Adventure,john-lay,The Philips CDi game ported to the Game Boy,https://john-lay.itch.io/zeldas-adventure
238,1645984,Wadanohara and the Great Blue Sea -Reboot-,Role Playing,funamusea - Deep-sea prisoner,A true love story under the sea.,https://funamusea.itch.io/wadanohara
239,921038,Cat Companion,N/A,sea salt crackers,A virtual pet cat for your desktop!,https://sea-salt-crackers.itch.io/cat-companion
240,3191595,A Very Killer Chat! Christmas,Visual Novel,rosesrot,Spend Christmas with your favorite serial killers on the dark web!,https://rosesrot.itch.io/killer-chat-xmas
241,1016658,Dome Romantik,Action,bippinbits,Prospect. Upgrade. Survive.,https://bippinbits.itch.io/dome-romantik
242,98968,★FROG SMASHERS★,Platformer,raithza,Local Multiplayer Brawler about hitting frogs with baseball bats,https://raithza.itch.io/frogsmashers
243,146084,To Do List (LudumDare 38),Puzzle,Four Quarters team,N/A,https://fourquarters.itch.io/to-do-list
244,3269874,Failed State,Simulation,Voltekplay,"Politics, power, and a nation on the brink.",https://voltekplay.itch.io/failed-state
245,885372,Siren Head Resurrection,Survival,show-more,A group of young cave divers went missing. The local ranger is not responding. Action adventure about Siren Head.,https://show-more.itch.io/siren-head-resurrection
246,1512145,super corporate tax evader (playdate),Action,osuika,shred all your documents and don't let the tax lawyers catch you,https://osuika.itch.io/super-corporate-tax-evader-playdate
247,593361,A Summer's End - Hong Kong 1986,Visual Novel,Oracle & Bone,"Lush and vibrant visuals, the game features original hand-drawn artwork.",https://oracleandbone.itch.io/a-summers-end
248,332020,Mushroom Kingdom Fusion,Platformer,Fusion Fangaming,"A massive crossover Mario-esque fangame from way back, now back from the dead. Relive the nostalgia",https://fusion-fangaming.itch.io/mushroom-kingdom-fusion
249,2211144,The Retrospection Of Tomorrow (ACT 1 Remake),Visual Novel,Cherish,Romance VN. Let's meet at the end of time.,https://cherishfr999.itch.io/the-retrospection-of-tomorrow
250,660,GUN GODZ,Shooter,Vlambeer,GUN GODZ is a first person shooter about gangster rap on Venus.,https://vlambeer.itch.io/gun-godz
251,1812533,Uroboros,Interactive Fiction,Mistyrious,The struggle between mortals and divinity that may end an age of divine rule.,https://mistyriousness.itch.io/uroboros
252,694877,One Last Game,Visual Novel,Goose Ladder Games,Checkers in the worst of circumstances.,https://gooseladdergames.itch.io/onelastgame
253,2874874,Digital Tamers 2,Fighting,dragonrod342,The Digital World is yours to explore! What will you do first?,https://dragonrod342.itch.io/digital-tamers-2
254,1025316,Goodboy Galaxy DEMO,Platformer,Goodboy Galaxy,Exploration platform game for Game Boy Advance (and more!),https://goodboygalaxy.itch.io/goodboy-galaxy-demo
255,256386,FARA,Role Playing,BrianIsCreative,A browser roguelike with over 60 classes and endless adventure,https://brianiscreative.itch.io/fara
256,571125,Wishing Sarah,Adventure,Asteristic Game Studio,Help Sarah traverse her weird dreams once more!,https://asteristic.itch.io/wishing-sarah
257,2363640,Drive Me to Hell,Racing,MadBug,A first person driving horror game,https://madbug.itch.io/drive-me-to-hell
258,3264559,TANKéMON TCG,Card Game,aplove,newgrounds card pack opening sim,https://aplovestudio.itch.io/tankmon-tcg
259,745086,pico sonic,Platformer,komehara,1-stage demake of Sonic 3 made with PICO-8,https://komehara.itch.io/pico-sonic
260,3122607,Homeless Dog Motel,Interactive Fiction,PONPORIO,Explore the nightmares that the Homeless Dog is experiencing. Could they reveal more about her..?,https://ponporio.itch.io/homeless-dog-motel
261,1973075,Xiaolumi Hangout,Visual Novel,Krisi Chiki,A Xiao x Lumine visual novel game ♥,https://krisichiki.itch.io/xiaolumihangout
262,31308,HyperRogue,Puzzle,Zeno Rogue,A puzzle roguelike in hyperbolic plane,https://zenorogue.itch.io/hyperrogue
263,20790,The Writer Will Do Something,N/A,Matthew Seiji Burns,You are the head writer for the third game in the wildly popular ShatterGate™ franchise.,https://matthewseiji.itch.io/twwds
264,20790,The Writer Will Do Something,N/A,Matthew Seiji Burns,You are the head writer for the third game in the wildly popular ShatterGate™ franchise.,https://matthewseiji.itch.io/twwds
265,1565367,Ligaw,Survival,Raven Studio,Ligaw is a Philippine Based Indie Horror Game developed by Raven Studios,https://ravenstudiosph.itch.io/ligaw
266,431606,Kryptic,Puzzle,Fox Chaotica,"A puzzle game, based around codes and ciphers",https://foxchaotica.itch.io/kryptic
267,95679,LISA the Hopeful,Role Playing,Taco Salad,A fan game set in the LISA universe,https://taco-salad.itch.io/lisa-the-hopeful
268,76194,KAIMA,Role Playing,NomnomNami,the world is getting eaten up... will you survive?,https://nomnomnami.itch.io/kaima
269,349841,Last Minute Love – The Nursing Home Dating Sim,Adventure,Philip Cal,Will you be able to find love or die alone?,https://thephilipcal.itch.io/lastminutelove
270,645092,JPDE1REFRAIN - Sonata of Fire,Visual Novel,J.P.D.E Studios,A Fan Dating Sim based on the RWBY Animated Series!,https://jpde.itch.io/sonata-of-fire
271,3094810,Entomophobia DX,Role Playing,drgd_retro,N/A,https://drgd-retro.itch.io/entomophobia-dx
272,81573,Liar Liar 2,Visual Novel,tokimekiwaku,help a highschool girl avoid getting murdered,https://tokimekiwaku.itch.io/liar-liar-2
273,2167584,DeathByFire[DEMO],Visual Novel,V0dka,Death by fire means born of fire.,https://doze-233.itch.io/deathbyfire
274,147395,Arcade Spirits,Visual Novel,Fiction Factory Games,A Romantic Comedy Narrative Game,https://fictionfactorygames.itch.io/arcade-spirits
275,818775,"THAT NIGHT, STEEPED BY BLOOD RIVER",Simulation,Taylor Swietanski,love invades every thought,https://taylored.itch.io/that-night-steeped-by-blood-river
276,89306,Nusantara: Bermuda Triangle,Visual Novel,SweetChiel,"A fantasy adventure, mystery, drama & romance otome visual novel (GxB) with strong Indonesian flavour. (Not a sequel!)",https://sweetchiel.itch.io/nusantara-bermuda-triangle
277,569216,The Purrfect Valentine,Visual Novel,khywae,A Valentine's Day fangame with Chat Noir from Miraculous Ladybug,https://khywae.itch.io/the-purrfect-valentine
278,864082,The Snow of Basidia,Adventure,Modus Interactive,A peaceful town experiences it's first snow.,https://modus-interactive.itch.io/the-snow-of-basidia
279,1599607,Nursery School Diaries,Visual Novel,ChaniMK,A day in a life of a nursery school teacher,https://chanimk.itch.io/nursery-school-diaries
280,425350,Sonic Revert,Racing,Taldius,Online multiplayer Sonic fan game,https://taldius.itch.io/sonic
281,3005065,Hell yeah simulator,Simulation,Exeizm,N/A,https://exeizm.itch.io/hell-yeah-simulator
282,93366,Without a Voice,Visual Novel,L³,a dark fantasy yuri visual novel,https://l3.itch.io/wav
283,24492,Seduce Me the Otome,Visual Novel,Michaela Laws,"A romantic comedy visual novel centered around a girl named Mika Anderson, who gets entangled in the affairs of incubi.",https://vamichaelalaws.itch.io/seduce-me-the-otome
284,1466852,lose95,Action,Kultisti,click click delete,https://kultisti.itch.io/lose95
285,762748,Melkhior's Mansion,Action,BitGlint Games,"A retro style tribute to the great 8-bit isometric games of the 1980's, set in a beautiful pixel art castle.",https://bitglint.itch.io/melkhiors-mansion
286,907011,Telemochi,Puzzle,Jaime Gifte,Call your friend from worlds away and solve tasks together!,https://gifte.itch.io/telemochi
287,2500042,The Second Sight: Dead Reckoning,Interactive Fiction,spoiledsweet,You’re an urban legend in a county full of them.,https://spoiledsweet.itch.io/second-sight-dead-reckoning
288,1154240,Colorful未来 - Spooky Edition,Visual Novel,Honey Bunny,Get shelter inside a dark mansion and meet hot boys.,https://honeybunny-of.itch.io/colorful-spooky-edition
289,37095,Yume Nikki 3D,Adventure,Zykoveddy,A surreal exploration game based on Yume Nikki universe,https://zykoveddy.itch.io/yume-nikki-3d
290,45920,Birdsketball,Sports,Waynetron,Local multiplayer basketball with birds,https://waynetron.itch.io/birdsketball
291,1368129,Goblet Grotto,Role Playing,thecatamites,N/A,https://thecatamites.itch.io/goblet-grotto
292,398292,Errant Kingdom,Visual Novel,Lunaris Games,"Ascend with the kingdom, or orchestrate its fall...",https://lunarisgames.itch.io/errantkingdom
293,2438913,Sonic Overture - 2023 Demo,Platformer,Sonic Overture Team,"A Saturn-inspired fan made prequel to the first Sonic the Hedgehog, made with love.",https://sonic-overture-team.itch.io/sonic-overture-2023-demo
294,2164148,The Slums,Visual Novel,Needs_Bear,A gay furry visual novel,https://needs-bear.itch.io/the-slums-release
295,2235781,Folder Dungeon,Strategy,Ravernt,Dungeon crawler roguelike inside computer folder!,https://ravernt.itch.io/folder-dungeon
296,1195065,DESIRE FANTASY DEMO [Asset Pack Demo]-RPG RETRO TOPDOWN,N/A,Noiracide,TEST the demo of the DESIRE FANTASY collection assets for your game !,https://noiracide.itch.io/df-demo
297,756960,Spirit Dungeons (formerly Soul Not Found),Simulation,Martin Tale,Incremental game with idle and offline progress about necromancer gone good!,https://martintale.itch.io/spirit-dungeons
298,3244929,Greedy For You DEMO,Visual Novel,mimimaofur,Be careful when relaxing at the club.,https://mimimaofur.itch.io/greedy-for-you
299,2991287,Astronought,Visual Novel,DeersphereStudios,trapped in space with a stranger too keen on getting to know you. a short sci-fi horror/romance (??) vn,https://deerspherestudios.itch.io/astronought
300,22755,TowerFall Ascension,Platformer,Maddy Makes Games,Local Multiplayer Archery Chaos!,https://maddymakesgamesinc.itch.io/towerfall
301,3264957,Indoor Watch,Adventure,Asteroid Box,"Report or dead, If wrong then you completely fired by the Creator.",https://asteroidbox.itch.io/indoor-watch
302,568051,FeedVid,Puzzle,Varun R.,Strange videos appear on your phone.,https://varunramesh.itch.io/feedvid
303,676118,Purrfect Apawcalypse: Patches' Infurno,Visual Novel,90% Studios,Patches attends a cat-and-dog school day. Will cats and dogs get along or will this become the Purrfect Apawcalypse?,https://90percentstudios.itch.io/purrfect-apawcalypse-3
